Time,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31
6:05,3863.7949,3402.7052,2578.4429,1648.4286,4101.6906,2927.623,3061.3732,2622.1401,1891.7678,1890.3772,1962.8031,3119.0764,2696.9215,1674.3724,2579.3704,2977.6884,3094.3658,1699.2275,1986.1928,2474.2396,2590.0816,2164.7507,2837.6394,2602.7787,3239.9606,2924.5136,2317.6071,2970.3384,2610.7,3619.2114,1928.2327
6:10,3735.9026,3358.6539,2641.8294,1631.2136,4099.7284,2695.4818,3009.516,2858.7458,1883.8681,1800.1275,1935.6127,3366.616,2617.8105,1688.8021,2579.9469,2799.5142,3126.6911,1692.8776,1749.5612,2549.7639,2555.5477,2228.6398,2637.1157,2538.3294,3215.5737,3020.3329,2359.4754,3035.2461,2529.2646,3607.0844,1912.1143
6:15,3742.7252,3246.6111,2588.6068,1642.3164,4182.5347,2704.3553,2770.8462,2925.9718,1937.4925,1803.5661,1922.2599,3346.3357,2655.973,1679.688,2604.7168,2759.7668,3143.9993,1711.348,1747.9484,2595.3278,2484.9873,2229.9218,2775.4441,2600.8963,3170.6876,2855.1795,2240.1063,2857.0111,2490.5561,3598.515,1911.5317
6:20,3670.6448,3020.042,2638.7917,1571.5071,4111.6676,2655.9508,2899.8861,2901.0854,2092.141,1767.3955,1778.223,3047.6459,2617.4222,1721.2006,2652.9461,2973.9127,3289.4017,1833.2242,1788.0805,2176.8034,2545.5833,2168.5761,2843.544,2694.4506,3207.566,2815.5643,2263.1945,2939.3525,2579.8494,3566.9304,1870.4825
6:25,3355.524,2953.57,2614.2599,1630.6334,4011.0162,2641.7996,2801.3765,2900.7383,2084.478,1950.7899,1770.7705,2753.5655,2526.6773,1726.6655,2707.6913,3078.2339,3203.8764,1849.1484,1781.4749,2227.8862,2551.0071,2080.3556,2821.7991,2698.7361,3267.8602,2887.1144,2341.2769,2883.4577,2590.36,3565.273,1908.3937
6:30,3232.499,2862.6428,2632.1893,1646.6987,3789.005,2563.4286,2749.1597,2838.872,2066.4548,1830.4568,1768.9329,2764.7476,2575.9121,1815.1171,2722.5621,2976.2059,3419.0894,1596.2171,1656.391,2090.3188,2763.3584,2097.6701,2836.3266,2544.5754,2916.77,2863.6284,2389.4642,2558.053,2538.2289,3407.965,2009.2672
6:35,3148.2916,3017.5874,2684.1232,1622.0735,3654.7132,2629.6162,2711.8586,2879.2572,2043.0563,1671.8051,1816.7657,2810.9991,2505.6974,1722.0081,2678.6794,2969.9356,3340.2559,1530.977,1721.005,2116.3767,2583.9984,2179.6307,2772.3326,2416.6908,2841.8582,2340.9102,2558.5652,2549.8272,2553.5451,3498.5782,1969.3217
6:40,3473.3962,3028.7175,2734.385,1632.5213,3650.7699,2653.2164,2683.0493,2881.7308,2039.858,1639.5292,1819.2344,2702.689,2461.4419,1721.7427,2536.7844,2864.5021,3288.0618,1419.2364,1792.6725,2123.5791,2772.8384,2245.233,2714.8204,2418.8514,2989.8853,2326.7836,2590.4663,2414.5374,2581.3646,3486.2857,1933.9046
6:45,3201.1476,2967.2066,2691.3076,1643.4706,3639.2825,2773.3704,2720.3169,3087.8536,2087.7234,1673.0113,1959.4156,2798.232,2416.2008,1813.7979,2688.2521,2949.1428,3211.3676,1357.7789,1652.5979,2130.6549,2946.4032,2109.0097,2800.6026,2345.9566,3031.3369,2262.6427,2589.4451,2294.8787,2584.511,3670.8719,1899.4446
6:50,3153.6292,3033.7559,2771.0256,1747.0186,3733.4402,2670.5385,2730.1326,2883.8172,2118.3501,1623.1154,1898.8458,3014.4732,2528.1271,1665.0513,2708.029,2962.3864,3253.7302,1527.6466,1765.3323,2200.1377,2889.8131,2181.6428,2557.9174,2359.2539,3047.7386,2267.9676,2638.3276,2307.4725,2674.2014,3562.6557,1982.3786
6:55,3334.7783,2943.0668,2761.5191,1675.4458,3534.6653,2516.8014,2699.8052,2881.4703,2295.0589,1649.931,1844.2674,2892.6671,2554.2588,1716.0849,2761.7913,2954.2055,3372.6523,1503.4954,1594.9114,2353.2533,2886.2697,2201.4532,2477.8806,2416.9132,2995.4697,2497.7242,2607.4176,2538.0556,2760.1384,3449.6981,2016.2709
7:00,3354.0343,2912.6074,2827.9943,1678.7224,3498.6981,2480.0952,2760.7833,2934.816,2379.6588,1791.8001,1911.8861,2760.3176,2524.855,1668.4244,2658.2223,3116.6549,3548.8019,1604.0527,1646.0418,1966.0764,2892.9523,2170.6602,2496.6993,2391.0188,3084.3954,2356.8212,2608.2874,2492.0663,2629.5673,3428.0102,1935.9378
7:05,3487.1184,2990.7817,2866.0149,1802.4898,3625.1379,2481.5717,2728.7992,2940.5636,2282.1335,1803.2584,1856.0983,2585.4854,2397.5008,1690.6608,2792.071,2927.7172,3437.9337,2282.7142,1623.8097,1831.9084,2983.5696,2114.7305,2636.06,2547.8752,3333.4172,2385.6717,2717.1624,2669.0064,2619.1385,3378.1147,2028.2845
7:10,3419.5086,2906.6903,2780.9461,1721.6786,3505.0027,2578.7528,2743.1894,2936.8051,2213.8067,1915.5028,1887.0782,2665.6956,2322.5299,1800.0289,2700.7667,2830.3745,3575.9914,1847.4374,1605.8995,1887.1702,2993.565,1864.6208,2270.3148,2290.2696,3259.6511,2620.2402,2849.3423,2736.9105,2646.1567,3353.9056,2029.1835
7:15,3121.4036,3119.9984,2708.9516,1803.0026,3541.0354,2538.8982,2790.9101,2995.1713,2352.5719,1924.4039,1563.7857,2643.3792,2236.8268,1760.8378,2737.2833,2998.041,3642.5825,1633.2173,1725.6092,1871.8483,3184.3414,1875.7349,2124.4235,2117.9607,3085.1663,2567.9921,2860.7511,2646.4421,2563.9336,3378.6712,1932.8656
7:20,3116.4904,2924.5165,2498.6711,1863.647,3405.2965,2658.6756,2778.8896,2926.2684,2420.1084,1979.4503,1733.3805,2638.3883,2242.031,1785.0875,2882.6267,3160.5716,3519.7374,1655.341,1707.68,2099.6321,3094.6352,1857.7103,2276.0214,1971.7495,3129.4421,2517.9107,2833.2761,2569.4596,2530.5474,3504.9147,2017.0858
7:25,3138.9104,2977.8654,2535.3058,1802.4913,3548.5499,2670.1204,2833.9735,3024.659,2432.8505,1886.9543,1908.2122,2671.9712,2275.8927,1904.9405,2870.8682,3127.4028,3678.6931,1853.9689,1829.1207,2214.1614,3040.2073,1756.9635,2647.2336,1901.083,3089.917,2440.6569,2748.4803,2566.6241,2573.4875,3505.5035,1960.936
7:30,3297.0728,2950.5293,2588.7971,1918.9107,3608.5354,2760.0855,2782.0545,2955.3008,2387.3502,1918.5786,1962.0772,2745.542,2290.9802,1985.8159,2809.7415,3087.5363,3586.9941,1813.9607,1915.3583,1859.9301,2799.2683,1648.4643,2374.3507,1947.482,3253.0692,2487.7945,2936.6178,2588.2108,2467.283,3732.0693,1934.0466
7:35,3345.721,2843.492,2572.9442,1810.5614,3694.3905,2792.3328,2853.7743,3012.487,2291.782,1936.1109,1736.696,2877.3279,2322.4717,1945.3294,2875.0708,2933.2512,3584.2359,2091.6675,1869.0503,1822.3669,2821.5161,1707.7171,2233.0513,1961.0471,3114.627,2545.4402,2964.8139,2618.1923,2420.385,3834.5632,1918.9389
7:40,3445.5291,2801.4034,2574.9831,1905.4411,4057.3466,2810.7369,2984.2253,3085.3755,2227.9372,1949.5827,1644.1864,2851.1354,2378.0431,1937.3447,2783.4335,2945.1202,3786.6808,2107.8205,2012.7037,2066.0319,2914.2264,1786.2541,2226.2988,2095.552,3115.1312,2759.7414,2995.583,2536.3193,2500.7549,3863.947,1942.3721
7:45,3516.5534,2913.6957,2576.1106,1836.4794,4157.4816,2904.9722,2989.605,3125.3861,2326.1326,1644.2006,1712.8161,2868.2292,2450.3985,1889.3231,3193.2022,3075.0526,3598.1718,2135.1355,2254.1329,2019.6875,3063.48,2067.9844,2446.533,2238.2836,3054.1436,2624.6229,2717.163,2774.2641,2629.1507,3838.5857,1872.704
7:50,3578.2884,2984.3789,2582.7518,1903.4379,4324.0584,2895.3148,3123.3402,3009.7341,2343.7155,1652.1496,1854.3377,2984.1392,2348.8737,2145.4413,3084.2229,3133.2697,3609.4095,2187.0818,2502.7605,2238.0167,3308.0493,2317.6998,2649.8465,2401.5879,3391.1814,2979.3381,2745.2025,2736.3755,2656.7751,3785.6896,1821.3777
7:55,3795.2954,2993.0495,1740.8819,1572.124,4280.3375,3028.008,3174.4011,3127.1803,2397.975,1710.7108,2164.1261,3001.7771,2387.9912,2159.289,2901.538,3063.0918,3851.3844,2269.6952,2595.2671,2472.2255,3457.0433,2347.4915,2860.1563,2487.5434,3630.1092,3154.6673,3054.7824,2908.3498,2831.9635,3879.6104,2008.9742
8:00,3975.819,3087.7073,1557.0976,1570.6676,4363.5119,3266.9134,3216.9253,3201.9971,2520.458,1658.8206,2283.8,3061.9858,2482.8262,2429.9198,2908.4475,3200.1465,4097.439,2815.1872,2698.9631,2459.3401,3452.6732,2201.7175,3068.7483,2473.6798,3930.114,3127.606,3174.1035,2918.5807,2997.2157,3766.4771,2028.123
8:05,3987.8607,3205.5242,1580.194,1734.0544,4895.0733,3385.3292,3291.6741,3552.9619,2472.654,1648.2764,2368.0977,2942.1342,2718.168,2641.3466,3554.2139,3073.7342,4243.7475,2877.1726,2693.9429,2386.198,3385.2839,2216.6884,3103.717,2542.4261,4078.7002,3310.1259,3237.3946,2729.9089,3079.5394,3742.2321,1965.7561
8:10,4049.405,3400.8863,1555.5215,1692.7952,4813.7359,3361.2059,3461.5811,3423.7304,2510.1629,1672.7599,2443.6304,3116.8368,2722.882,2767.7472,3525.7464,3058.2957,4371.2259,3066.6944,2954.3585,2444.386,3744.8707,2368.7095,3128.0951,3110.9168,4011.5966,3308.8136,3283.2131,2843.4042,3104.6412,3909.2668,2005.8208
8:15,4111.2959,3299.8333,1600.7028,1788.7755,4891.3289,3402.9167,3331.2764,3396.3674,2780.6649,1740.995,2665.7487,3056.6375,2870.9628,2809.6356,3006.3047,2934.1083,4462.1035,3285.5602,2953.403,2585.8414,3838.9977,2361.322,3103.0793,3490.2665,3943.936,3158.9209,3478.8547,2910.8878,3146.8622,3466.9751,2005.7454
8:20,4240.6404,3387.1139,1723.9122,1824.4561,5030.3238,3489.4694,3348.8962,3537.9066,3186.833,1827.2687,2583.6519,3256.8938,3107.4156,2840.9995,3206.9193,2823.8713,4546.9675,2952.9454,2895.8577,2604.5374,3986.0283,2434.7624,3335.6818,3388.0637,3949.394,3324.9639,3596.6735,2857.8614,3135.8638,3665.9087,2051.8953
8:25,4310.3263,3372.8407,1729.6681,1807.6573,5227.6183,3544.9965,3360.0875,3553.2928,3269.7126,1918.8443,2626.931,3235.0716,3141.2847,2788.2697,3250.4311,2863.9958,4477.9232,3149.614,3280.0359,2728.7473,3990.6718,2317.3395,3370.6703,3378.8966,3692.5022,3323.6666,3574.4156,3095.7465,3069.2508,3722.9529,2092.6302
8:30,4437.5596,3408.6136,1546.0962,1829.6333,5241.8744,3542.7976,3519.6917,3471.8991,3007.7802,1967.7292,2509.3167,3392.0793,3194.8896,2810.9007,3881.7035,2846.0345,4412.1277,2870.7115,3297.5353,2707.5329,3999.4123,2166.8932,3538.9791,3347.029,3925.3938,3416.2517,3593.907,3238.6177,3068.986,3793.0239,2151.8264
8:35,4598.6134,3435.9741,1542.0301,1917.0679,5129.6502,3723.966,3617.8592,3627.8189,3001.6367,1932.4762,2771.41,3509.995,3526.6082,2777.676,3941.4819,2886.1768,4407.4697,3064.5545,3280.5959,2846.6624,4086.9923,2262.8921,3502.0009,3479.1965,3874.8622,3356.3228,3506.212,3222.295,3021.4191,3780.5165,2088.0755
8:40,4681.4612,3470.4961,1440.6941,1887.7523,5037.2953,3840.8834,3525.4236,3425.9819,2892.5618,1898.0712,2888.2467,3427.1394,3623.9521,2935.0258,3840.8322,2699.7532,4442.9568,2816.0109,3117.7462,3002.0237,3851.6157,2293.4431,3515.0888,3365.0353,3880.6554,3297.7823,3547.2606,3474.6805,3093.6018,3859.5393,2115.6976
8:45,4726.9774,3491.8998,1497.345,1853.3092,5271.273,3937.2112,3620.603,3592.082,2898.5368,1936.0805,2915.9393,3507.0669,3541.5173,2823.1342,4091.3606,2711.7706,4288.7488,2893.5178,3245.1503,3085.0447,3893.316,2421.6633,3401.8993,3571.343,3917.8672,3296.7869,3535.5679,3594.9125,3013.9555,3830.3003,2062.0074
8:50,4606.797,3501.7861,1550.058,1850.3983,5191.9792,3881.814,3720.5839,3513.975,2891.8334,1857.7939,2823.2342,3471.9264,3533.9432,2310.5506,4219.8102,2717.1073,4346.5933,2821.1045,3353.3831,3024.3885,3986.8304,2863.4581,3481.6442,3552.9352,3855.2901,3259.504,3384.8125,3563.5121,3044.4502,3732.8847,2060.1475
8:55,4690.4032,3456.1738,1479.5535,1889.6626,5236.1338,3844.516,3635.6804,3688.4496,2864.5659,1932.7455,2831.778,3588.8035,3499.5878,2268.0392,4503.1246,2724.5602,4276.4422,2848.851,3290.1842,3014.8145,3994.4227,2987.9108,3531.7277,3339.4033,3949.8054,3173.6488,3347.8556,3667.5298,3314.5144,3802.5126,2154.1196
9:00,4877.0193,3308.9071,1566.7849,1973.9937,5404.7792,3825.1044,3580.1319,3557.376,2877.7644,2021.223,2871.1508,3595.4603,3486.6905,2329.5102,4573.066,2748.262,4302.4802,2855.2728,3330.8079,3038.1018,3951.0505,3134.119,3444.7677,3158.2456,3953.4175,3200.1924,3351.6249,3587.0398,3326.1706,3756.6646,2180.6911
9:05,4942.9658,3424.3347,1456.1383,2030.1059,5544.9059,3856.6067,3591.6964,3650.0992,2923.1646,1972.468,2974.3359,3597.2287,3497.9138,2291.343,4442.3804,2744.4459,4422.8473,2961.064,3138.416,3085.7062,4014.0799,3227.2511,3359.2786,3208.0327,3933.7467,3076.6655,3447.0239,3475.3365,3522.702,3712.731,2179.6818
9:10,4972.8409,3219.0271,1452.2159,2070.3763,5311.4305,3869.8373,3667.1102,3585.1921,2987.7434,1879.7026,2971.2916,3517.8355,3538.3168,2346.6299,4460.5676,2767.1749,4457.2259,2914.7847,3223.8654,2979.2049,3936.2188,3399.8804,3010.0823,3346.3033,3832.7799,2741.4746,3533.283,3058.2918,3436.5802,3779.2224,2250.4822
9:15,5154.6421,3222.4233,1476.4047,2043.3803,5136.1545,3854.5292,3667.2661,3682.0726,2986.5113,1952.1275,3013.9993,3500.1496,3378.6668,2382.9997,4486.0878,2905.2603,4378.5682,2862.3654,2873.3178,3040.9483,3657.1911,3414.8725,3184.771,3720.2931,3827.2995,2710.8565,3419.5484,3219.0606,3627.8624,3743.1745,2183.4704
9:20,5184.4721,3228.6983,1526.3575,2069.9755,5254.5094,3764.5724,3674.6536,3712.7269,2962.397,1845.2213,2817.7087,3499.087,3151.2935,2310.1451,4533.9936,2876.0047,4145.3745,2973.6958,2844.7521,3159.2926,3667.4695,3714.392,3128.4235,3594.7839,3873.4292,2869.2918,3487.138,3213.8704,3758.739,3805.5587,2212.8524
9:25,5256.6774,3375.2822,1586.1492,2067.5167,5352.2106,3814.5139,3669.726,3721.6532,2998.45,2013.034,2829.364,3492.4921,3122.3862,2483.3205,4599.3167,2911.1005,4057.2122,2972.3228,2969.5536,3175.9732,3690.6718,3656.1931,3177.8549,3610.6656,3872.7128,2770.7496,3408.0805,3299.5566,4004.7808,3524.0261,2222.6775
9:30,5244.6839,3150.7266,1672.0911,2122.4995,5299.4242,3838.6832,3649.0361,3639.001,3072.782,2023.2357,2846.4816,3520.5702,3180.7307,2389.0684,4665.0234,2801.547,3961.1486,3026.5593,2830.849,2952.6718,3691.7429,3245.5883,3336.0048,3168.4631,3835.44,2791.2905,3328.5018,3255.1349,3952.8534,3415.1118,2321.3834
9:35,5158.9409,3089.3165,1691.2162,2165.0146,4882.0664,3803.626,3619.8484,2395.2227,2982.928,2030.8697,2777.2837,3606.8499,3244.0729,2469.356,4626.2694,2945.0246,3927.958,3100.065,2724.3518,3139.136,3674.5458,3286.2996,2893.9538,2905.3636,3782.0996,2748.0298,3297.2014,3209.0188,3975.662,3313.8381,2298.2105
9:40,5035.0676,3176.4631,1738.4061,2208.043,4949.8366,3815.7136,3597.6551,2263.031,3006.491,2080.9214,2925.0188,3821.7007,3171.2299,2449.6545,4620.448,2934.0165,3862.7744,3140.5249,2747.2387,3037.9113,3651.8167,3331.2681,2816.8676,3059.6665,4035.3199,2868.2777,3376.4392,3220.4136,4008.7899,3396.1336,2258.5561
9:45,4997.9955,3164.9776,1894.8325,2091.4054,5052.5819,3790.3303,3706.0772,2280.2124,3066.9396,2060.9954,2641.3194,3666.5242,2940.9562,2498.4178,4664.1224,2845.1074,3954.8469,3231.5882,2829.7594,2910.7817,3773.2919,3470.8061,2727.0096,3108.2891,4032.4366,2822.8803,3377.237,3346.5068,3707.8015,3244.6559,2133.0142
9:50,5200.3581,3258.3396,1885.3431,2029.2707,5264.6179,3816.8753,3693.3532,2208.083,3070.3432,2011.1515,2492.2148,3689.4503,3003.0537,2623.7083,4673.5491,3030.7467,4004.9458,3271.1764,2906.0712,2936.7349,3736.5667,3339.2027,2674.2746,3049.1792,3963.4571,2735.3809,3504.356,3098.3739,3756.9905,3220.1267,2194.1375
9:55,5107.1852,3516.1934,1927.7952,2114.8029,5323.7297,3733.5907,3685.325,2114.4284,3112.0482,1966.5953,2531.2516,3560.1472,3100.2579,2766.5878,4414.1223,3013.9716,4209.8713,3368.7949,2720.3671,2799.5337,3695.6691,3176.5625,2723.7567,2737.9088,3937.7465,2860.1456,3670.084,3017.249,3835.7118,3302.4823,2213.8339
10:00,5223.3723,3269.0961,2059.5895,2184.3367,5322.9363,3660.1913,3743.502,2218.7729,3227.3575,2046.3954,2697.5142,3562.3576,3070.9413,2699.6957,4350.6315,3083.1407,4238.9179,3221.9567,2672.6411,2843.1427,3846.3047,3306.8293,2493.2366,2741.4098,4115.8059,2874.8073,3754.7532,3171.6764,3662.1908,3299.0313,2185.8377
10:05,5297.8405,3380.3309,1930.9782,2271.3849,5482.2546,3724.3978,2678.6185,2245.2986,3121.7253,2004.7842,2711.1275,3678.0125,3180.1216,2734.0705,4296.4455,2946.5819,4149.1986,3154.9551,2645.7982,2739.729,3960.6623,3216.3261,2559.8312,2717.2397,4231.475,3081.498,3763.2695,3193.0847,3686.615,3294.3045,2136.6472
10:10,5301.7583,3387.7857,2013.1821,2221.1415,5475.5755,3534.7617,2611.4211,2217.8611,2820.919,2017.5507,2745.0577,3546.4278,3077.6029,2693.4534,4257.5974,2909.0996,4080.5266,3185.5565,2702.712,2806.5759,3787.0351,3450.3095,2445.8886,2875.4186,4352.9391,3075.8893,3692.7852,3220.7087,3789.8475,3066.9757,2120.2308
10:15,5362.449,3542.9677,2025.9345,2205.3389,5424.4669,3415.2197,2481.1583,2249.5878,2856.8177,1996.8705,2787.7531,3596.0475,2993.4498,2637.2474,4143.6879,2859.2827,4332.5131,3189.4238,2577.8038,2858.785,3675.4737,3454.086,2519.2893,2909.7312,4288.8115,3260.7113,3767.8792,3146.2559,3812.6543,2990.1313,2150.3982
10:20,5262.5209,3401.033,2046.1989,2196.0475,5317.7863,3297.3999,2494.6945,2428.9298,2837.3279,2019.951,2567.8035,3594.8918,3028.7906,2754.3566,4202.9279,2818.5693,4545.7338,3172.0879,2473.2787,2551.1941,3716.647,3284.9548,2539.8875,2987.9446,4307.7214,3242.9794,3324.0096,3092.515,3907.2807,3071.8831,2091.4529
10:25,5256.0373,3401.2329,2059.2336,2173.1681,5344.093,3454.5087,2814.3349,2431.7774,2750.1555,2028.5732,2621.0376,3548.6272,3140.4844,2769.8158,4104.6536,2855.2032,4496.6816,3327.2928,2490.8133,2590.3354,3700.6485,3024.6151,2509.5469,2714.7103,4282.507,2936.985,3188.3298,3213.3626,4074.2307,3034.2357,2061.2908
10:30,5243.1574,3356.9994,2123.21,2174.0284,5339.2738,3397.0269,2478.0528,2384.1143,2936.6616,2032.3777,2711.3283,3421.8757,3274.71,2836.0451,4151.9947,2715.5556,4374.7934,3297.7828,2537.9644,2577.4412,3733.9795,3003.2193,2532.7124,2513.4192,4276.0477,2906.2718,3163.3053,2979.4013,4062.3001,2854.4623,2069.9067
10:35,5048.4154,3378.4269,2143.013,2068.6276,5274.9045,3557.3448,2678.6297,2338.334,2906.618,2105.8635,2668.7713,3324.8022,3161.7984,2965.8094,4284.5961,2762.1998,3109.8189,3233.1783,2459.9766,2340.3065,3735.8018,3253.511,2583.4634,2551.0947,4223.6358,2662.9936,2896.1199,2835.2972,4079.8174,2832.1148,2083.8819
10:40,4968.327,3544.3893,2076.6717,2057.4791,5165.3269,3603.0048,2522.2863,2336.869,2764.514,2214.4418,2666.281,3450.8517,3254.4699,2905.0585,4294.3012,2998.2065,2990.3245,3317.161,2706.7584,2352.7346,3676.0991,3337.1331,2655.1299,2413.0015,4219.8316,2666.1871,2775.2704,2786.1402,3926.9687,2905.4085,2127.5101
10:45,4656.4406,3475.6044,2083.7594,1998.025,4488.4353,3633.7543,2362.6053,2457.7718,2752.628,2172.2022,2809.6746,3849.5786,3417.8004,2824.8634,4241.8381,2948.6898,3127.0928,3297.853,2762.7319,2162.3913,3611.4907,3329.3083,2711.345,2394.6927,4272.9439,2860.3947,2766.4569,2703.3021,3572.6573,2739.039,2079.3908
10:50,4539.6817,3501.3685,2097.5307,2004.1458,4489.3445,3744.2044,2558.072,2403.4557,2928.8083,2162.9119,2756.204,3694.7957,3417.5905,2828.4266,4233.7059,2782.595,3179.4386,3323.3352,2760.4805,2289.5984,3409.582,3388.5083,2617.9587,2493.575,4237.381,2908.0148,2731.3543,2718.3453,3389.8829,2790.6553,2115.141
10:55,4585.0769,3489.1199,2084.9554,2084.1649,4480.2403,3791.4355,2674.2388,2490.3625,2934.8112,2353.2536,2786.8653,3969.226,3412.6831,2816.3575,4117.2756,2873.3685,3043.5827,3467.1763,2570.0605,2357.2278,3491.764,3473.59,2731.9513,2545.7944,4241.4106,2798.9904,2622.7935,2812.5529,3323.8171,2801.0166,1979.9575
11:00,4518.5729,3316.6058,2102.8524,2028.522,4335.5768,3750.9085,2669.1128,2433.709,2870.614,2389.3511,2765.2152,3775.524,3392.763,2748.4026,4233.4714,2751.4396,3187.0995,3331.9329,2372.7886,2191.7586,3491.1518,3492.6111,2741.704,2571.4446,3999.4583,3036.1185,2584.814,2652.6344,3028.961,2764.4227,1999.6338
11:05,4511.8007,3489.6092,1947.9533,2024.745,4221.5164,3619.3658,2714.8549,2499.366,2883.9344,2307.8034,2874.8465,3729.8697,3350.5664,2769.1177,4116.3074,2694.8439,3258.4315,3303.7509,2496.6301,2295.3779,3574.7306,3364.923,2823.3071,2484.6631,4063.0406,3063.3221,2510.6066,2546.6512,2959.8865,2720.1633,2038.8644
11:10,4753.5391,3361.5839,1914.2293,2071.7238,4158.9177,3702.6436,2783.5023,2498.574,2771.1623,2332.791,2779.6145,3693.358,3365.932,2806.0452,4091.4486,2774.4506,3458.5465,3162.1026,2650.8804,2223.9815,3807.5408,3075.0223,2866.5122,2375.9106,4039.0792,3194.0512,2430.8901,2490.6666,2939.0826,2629.0387,1883.495
11:15,4448.0964,3601.2716,1965.9388,2167.2572,4219.9653,3500.0024,2784.3416,2495.5367,2751.4733,2342.6021,2661.2467,3825.2868,3386.0448,2794.1132,4079.744,2889.7003,3595.6373,3119.9927,2704.9672,2365.1274,3656.7116,3154.3196,2672.6122,2378.8941,4005.7597,3169.8424,2420.9187,2451.5432,2963.3113,2546.9148,1970.4872
11:20,4426.5811,3388.1927,2068.7974,2175.7101,4035.3159,3559.5624,2717.4401,2514.8401,2779.4243,2210.6439,2492.1219,3911.8824,2895.0904,2818.6688,4021.2363,2930.469,3103.9009,3236.2561,2611.833,2429.2724,3580.2877,3023.8709,2679.0111,2452.5308,3886.0947,2983.3274,2488.5882,2307.8658,3031.9583,2416.299,2053.7628
11:25,4470.4524,3578.8206,2082.7091,2227.0492,4047.0164,3539.6523,2894.7889,2475.8957,2864.2566,2203.8973,2595.011,3780.4493,2871.6563,2703.8139,3973.7037,2999.1517,2977.2798,3279.786,2474.8862,2274.0235,3644.229,2880.7109,2649.2736,2319.4463,3932.2463,3077.8879,2346.0489,2300.268,3096.3913,2462.0418,2056.2152
11:30,4361.375,3542.0697,1939.6538,2096.8121,3905.5173,3495.6197,2856.3035,2473.3385,2752.4737,2116.0352,2537.2525,3960.447,2705.1475,2719.9028,4204.1197,2953.7012,3161.06,3139.4466,2414.3923,2312.3332,3620.0223,2951.1295,2817.697,2262.9504,3925.7766,2990.146,2286.8656,2282.9103,3121.9641,2385.4812,1984.1342
11:35,4243.7464,3491.3502,1962.83,2119.5982,3864.3012,3142.2137,2754.8587,2614.526,2796.3925,2054.7219,2465.1272,3909.9297,2654.0826,2509.1179,4383.2577,2951.8177,3201.6521,3114.8867,2433.0285,2392.4545,3366.5655,2941.3682,2674.0421,2213.2179,3803.6556,2973.3199,2052.3625,2397.4941,3070.0547,2430.5654,2055.9709
11:40,4310.364,3396.2072,1921.9215,2092.2984,3949.783,3045.1699,2628.9694,2339.6819,2881.6668,2037.4013,2281.8264,3709.0531,2645.185,2422.595,4333.4349,2952.4317,3024.109,3117.103,2293.7661,2475.9734,3373.8479,2830.4073,2552.1814,2192.3457,3740.3412,2895.8547,2044.0204,2359.399,2989.8632,2526.0485,2032.8595
11:45,4362.7612,3255.1342,2146.9229,2043.1094,3920.4199,2907.9429,2683.9316,2277.8282,2891.6206,1995.7692,2291.9038,4703.7907,2504.9609,2256.3093,4233.399,2988.603,2867.7048,3012.6525,2238.178,2223.5103,3034.1441,2595.3023,2476.8107,2267.5704,3440.9703,2920.8149,1932.2133,2348.8781,2649.5664,2354.3897,2044.7985
11:50,4354.2392,3392.4005,2086.5146,2103.2776,3914.4864,2940.257,2554.9199,2328.9149,2884.2827,2103.0624,2224.1405,4732.1537,2292.0256,2160.6007,4108.2412,2887.9545,2961.3788,3037.0682,2218.9798,2049.7506,2786.1388,2670.1122,2245.3508,2458.55,3413.5656,2941.6226,1883.9539,2380.7915,2611.9207,2454.086,2056.9912
11:55,4331.5039,3426.2027,2089.8163,2096.4712,3835.8584,2844.2173,2281.508,2122.7466,2817.4568,2029.9336,2308.7128,4674.8828,2325.7864,2050.3845,3948.5016,2875.4361,3421.8305,2939.0933,2246.1272,2076.7978,2810.8105,2593.7244,2317.2521,2801.2716,3341.7172,2784.7799,1782.6397,2283.9074,2547.0181,2481.893,2048.8811
12:00,4126.9155,3350.6677,2007.9912,2189.5795,3943.2798,2702.4799,2344.3221,1985.5539,2607.3557,1940.5607,2245.9235,4708.9852,2330.3565,2147.3742,3895.1233,2951.3256,3043.9409,2885.6218,2410.371,2122.5858,2959.9268,2568.7285,2167.8983,2513.5438,3032.0391,2764.8841,1930.7735,2301.1662,2556.3207,2424.4862,2071.2687
12:05,4009.2449,3191.8015,1968.9511,2226.9799,3860.8708,2934.5005,2396.6123,2110.8533,2582.5783,1979.5901,2398.0578,4633.1428,2154.4387,2054.6882,4120.7183,2919.8363,3208.3074,2877.1925,2299.6078,2087.1113,2959.9458,2533.4719,2287.2204,2487.2015,2808.3186,2606.6447,1926.939,2212.0782,2716.5739,2616.2206,2143.5083
12:10,4069.0858,3054.8095,1991.6738,2188.3938,3871.9017,2896.9583,2407.3783,2109.6428,2323.4577,1997.0232,2464.6666,4743.9546,2298.3152,2058.1217,4088.4184,2895.641,3281.4265,2936.5375,2248.6368,2200.5095,2688.3081,2484.1112,2347.7715,2575.604,2814.4798,2565.445,2007.9215,2166.3975,2390.9872,2560.7674,2148.1449
